round,steps,coins_collected,bombs_dropped,crates_destroyed,killed_self,invalid_actions,kills,killed_by_opponent,total_reward,epsilon
504,8,0,1,4,1,0,0,0,-86.0,0.6675
505,6,0,1,3,1,0,0,0,-57.0,0.6668
506,5,0,1,3,1,0,0,0,-69.0,0.6662
507,7,0,1,2,1,0,0,0,-66.0,0.6655
508,5,0,1,3,1,0,0,0,-69.0,0.6648
509,7,0,1,4,1,0,0,0,-72.0,0.6642
510,17,0,2,8,1,0,0,0,-60.0,0.6635
511,5,0,1,2,1,0,0,0,-72.0,0.6629
512,7,0,1,2,1,0,0,0,-53.0,0.6622
513,6,0,1,3,1,0,0,0,-36.0,0.6615
514,14,0,1,3,1,0,0,0,-113.0,0.6609
515,5,0,1,4,1,0,0,0,-66.0,0.6602
516,8,0,1,3,1,0,0,0,-89.0,0.6595
517,6,0,1,3,1,0,0,0,-57.0,0.6589
518,18,0,2,4,1,0,0,0,-112.0,0.6582
519,5,0,1,4,1,0,0,0,-66.0,0.6576
520,11,0,1,3,1,0,0,0,-68.0,0.6569
521,5,0,1,2,1,0,0,0,-72.0,0.6563
522,8,0,1,2,1,0,0,0,-57.0,0.6556
523,6,0,1,1,1,0,0,0,-45.0,0.6549
524,10,0,1,5,1,0,0,0,-59.0,0.6543
525,15,0,2,5,1,0,0,0,-65.0,0.6536
526,11,0,1,3,1,0,0,0,-72.0,0.653
527,31,0,3,8,1,0,0,0,-111.0,0.6523
528,37,0,4,8,1,0,0,0,-168.0,0.6517
529,30,0,3,12,1,0,0,0,-126.0,0.651
530,9,0,1,2,1,0,0,0,-96.0,0.6504
531,5,0,1,4,1,0,0,0,-66.0,0.6497
532,32,0,3,5,1,0,0,0,-124.0,0.6491
533,11,0,1,3,1,0,0,0,-89.0,0.6484
534,9,0,1,3,1,0,0,0,-97.0,0.6478
535,8,0,1,5,1,0,0,0,-63.0,0.6471
536,24,0,3,12,1,0,0,0,-103.0,0.6465
537,7,0,1,2,1,0,0,0,-50.0,0.6458
538,6,0,1,2,1,0,0,0,-39.0,0.6452
539,6,0,1,3,1,0,0,0,-39.0,0.6445
540,5,0,1,4,1,0,0,0,-66.0,0.6439
541,21,0,3,10,1,0,0,0,-85.0,0.6433
542,5,0,1,3,1,0,0,0,-69.0,0.6426
543,5,0,1,3,1,0,0,0,-69.0,0.642
544,36,0,4,13,1,0,0,0,-123.0,0.6413
545,9,0,1,2,1,0,0,0,-82.0,0.6407
546,13,0,2,5,1,0,0,0,-68.0,0.64
547,8,0,1,3,1,0,0,0,-55.0,0.6394
548,10,0,1,3,1,0,0,0,-64.0,0.6388
549,8,0,1,2,1,0,0,0,-51.0,0.6381
550,25,0,3,4,1,0,0,0,-136.0,0.6375
551,9,0,1,4,1,0,0,0,-88.0,0.6368
552,5,0,1,4,1,0,0,0,-66.0,0.6362
553,6,0,1,3,1,0,0,0,-36.0,0.6356
554,27,1,2,6,1,0,0,0,-113.0,0.6349
555,13,0,1,1,1,0,0,0,-91.0,0.6343
556,15,0,2,6,1,0,0,0,-67.0,0.6337
557,22,0,2,2,1,0,0,0,-123.0,0.633
558,10,0,1,1,1,0,0,0,-75.0,0.6324
559,6,0,1,2,1,0,0,0,-42.0,0.6318
560,15,0,2,7,1,0,0,0,-73.0,0.6311
561,8,0,1,2,1,0,0,0,-92.0,0.6305
562,7,0,1,2,1,0,0,0,-47.0,0.6299
563,5,0,1,3,1,0,0,0,-69.0,0.6292
564,5,0,1,3,1,0,0,0,-69.0,0.6286
565,20,0,3,6,1,0,0,0,-131.0,0.628
566,8,0,1,1,1,0,0,0,-73.0,0.6274
567,7,0,1,3,1,0,0,0,-81.0,0.6267
568,6,0,1,2,1,0,0,0,-66.0,0.6261
569,6,0,1,3,1,0,0,0,-36.0,0.6255
570,5,0,1,2,1,0,0,0,-40.0,0.6249
571,7,0,1,3,1,0,0,0,-47.0,0.6242
572,22,0,3,8,1,0,0,0,-108.0,0.6236
573,5,0,1,3,1,0,0,0,-69.0,0.623
574,15,0,2,7,1,0,0,0,-68.0,0.6224
575,5,0,1,4,1,0,0,0,-66.0,0.6217
576,16,0,2,3,1,0,0,0,-95.0,0.6211
577,8,0,1,2,1,0,0,0,-61.0,0.6205
578,26,0,2,3,1,0,0,0,-133.0,0.6199
579,13,0,2,5,1,0,0,0,-82.0,0.6193
580,16,0,2,3,1,0,0,0,-98.0,0.6186
581,11,0,1,2,1,0,0,0,-72.0,0.618
582,5,0,1,3,1,0,0,0,-41.0,0.6174
583,37,0,4,12,1,0,0,0,-151.0,0.6168
584,10,0,1,3,1,0,0,0,-73.0,0.6162
585,14,0,2,5,1,0,0,0,-87.0,0.6155
586,54,1,5,9,1,0,0,0,-239.0,0.6149
587,6,0,1,3,1,0,0,0,-57.0,0.6143
588,5,0,1,3,1,0,0,0,-69.0,0.6137
589,23,0,3,9,1,0,0,0,-93.0,0.6131
590,7,0,1,2,1,0,0,0,-37.0,0.6125
591,7,0,1,2,1,0,0,0,-68.0,0.6119
592,17,1,2,3,1,0,0,0,-82.0,0.6113
593,66,1,5,13,1,0,0,0,-232.0,0.6106
594,7,0,1,6,1,0,0,0,-52.0,0.61
595,5,0,1,3,1,0,0,0,-59.0,0.6094
596,11,0,1,3,1,0,0,0,-68.0,0.6088
597,5,0,1,2,1,0,0,0,-60.0,0.6082
598,14,0,2,3,1,0,0,0,-76.0,0.6076
599,22,0,2,7,1,0,0,0,-99.0,0.607
600,6,0,1,3,1,0,0,0,-41.0,0.6064
601,50,1,3,4,1,0,0,0,-238.0,0.6058
602,11,0,1,3,1,0,0,0,-82.0,0.6052
603,9,0,1,2,1,0,0,0,-62.0,0.6046
604,7,0,1,3,1,0,0,0,-44.0,0.604
605,5,0,1,4,1,0,0,0,-66.0,0.6034
606,6,0,1,3,1,0,0,0,-36.0,0.6027
607,5,0,1,2,1,0,0,0,-72.0,0.6021
608,7,0,1,2,1,0,0,0,-47.0,0.6015
609,16,0,2,5,1,0,0,0,-84.0,0.6009
610,7,0,1,4,1,0,0,0,-72.0,0.6003
611,11,0,1,3,1,0,0,0,-87.0,0.5997
612,23,0,3,7,1,0,0,0,-114.0,0.5991
613,6,0,1,3,1,0,0,0,-61.0,0.5985
614,24,0,3,8,1,0,0,0,-124.0,0.5979
615,13,0,2,6,1,0,0,0,-66.0,0.5973
616,16,1,2,4,1,0,0,0,-61.0,0.5967
617,58,0,5,14,1,0,0,0,-229.0,0.5962
618,7,0,1,3,1,0,0,0,-44.0,0.5956
619,39,0,4,4,1,0,0,0,-206.0,0.595
620,26,0,3,8,1,0,0,0,-127.0,0.5944
621,7,0,1,3,1,0,0,0,-75.0,0.5938
622,5,0,1,3,1,0,0,0,-69.0,0.5932
623,9,0,1,3,1,0,0,0,-56.0,0.5926
624,15,0,2,9,1,0,0,0,-64.0,0.592
625,5,0,1,0,1,0,0,0,-62.0,0.5914
626,5,0,1,3,1,0,0,0,-69.0,0.5908
627,19,0,2,7,1,0,0,0,-91.0,0.5902
628,7,0,1,4,1,0,0,0,-56.0,0.5896
629,5,0,1,3,1,0,0,0,-69.0,0.589
630,16,0,2,8,1,0,0,0,-85.0,0.5884
631,7,0,1,3,1,0,0,0,-34.0,0.5879
632,5,0,1,3,1,0,0,0,-69.0,0.5873
633,22,1,2,7,1,0,0,0,-78.0,0.5867
634,50,0,6,15,1,0,0,0,-177.0,0.5861
635,16,0,2,5,1,0,0,0,-84.0,0.5855
636,5,0,1,4,1,0,0,0,-66.0,0.5849
637,23,0,3,3,1,0,0,0,-92.0,0.5843
638,63,1,5,10,1,0,0,0,-285.0,0.5838
639,5,0,1,4,1,0,0,0,-66.0,0.5832
640,6,0,1,3,1,0,0,0,-36.0,0.5826
641,5,0,1,3,1,0,0,0,-69.0,0.582
642,13,0,2,5,1,0,0,0,-89.0,0.5814
643,6,0,1,3,1,0,0,0,-36.0,0.5808
644,18,0,2,7,1,0,0,0,-95.0,0.5803
645,5,0,1,4,1,0,0,0,-66.0,0.5797
646,10,0,1,1,1,0,0,0,-68.0,0.5791
647,37,0,4,6,1,0,0,0,-176.0,0.5785
648,8,0,1,3,1,0,0,0,-48.0,0.5779
649,7,0,1,3,1,0,0,0,-69.0,0.5774
650,7,0,1,3,1,0,0,0,-47.0,0.5768
651,9,0,1,3,1,0,0,0,-59.0,0.5762
652,13,0,2,3,1,0,0,0,-61.0,0.5756
653,5,0,1,3,1,0,0,0,-49.0,0.5751
654,9,0,1,3,1,0,0,0,-97.0,0.5745
655,8,0,1,3,1,0,0,0,-54.0,0.5739
656,7,0,1,3,1,0,0,0,-34.0,0.5733
657,9,0,1,2,1,0,0,0,-80.0,0.5728
658,5,0,1,4,1,0,0,0,-66.0,0.5722
659,14,0,1,6,1,0,0,0,-70.0,0.5716
660,5,0,1,1,1,0,0,0,-75.0,0.571
661,13,0,2,5,1,0,0,0,-71.0,0.5705
662,15,0,2,6,1,0,0,0,-84.0,0.5699
663,5,0,1,3,1,0,0,0,-69.0,0.5693
664,5,0,1,1,1,0,0,0,-43.0,0.5688
665,7,0,1,3,1,0,0,0,-44.0,0.5682
666,13,0,2,4,1,0,0,0,-90.0,0.5676
667,8,0,1,4,1,0,0,0,-80.0,0.5671
668,29,0,4,6,1,0,0,0,-98.0,0.5665
669,30,0,3,5,1,0,0,0,-168.0,0.5659
670,16,0,2,6,1,0,0,0,-89.0,0.5654
671,23,0,3,7,1,0,0,0,-127.0,0.5648
672,15,0,2,9,1,0,0,0,-49.0,0.5642
673,9,0,1,3,1,0,0,0,-61.0,0.5637
674,16,0,2,5,1,0,0,0,-110.0,0.5631
675,10,0,1,2,1,0,0,0,-66.0,0.5625
676,5,0,1,4,1,0,0,0,-66.0,0.562
677,13,0,2,5,1,0,0,0,-50.0,0.5614
678,8,0,1,3,1,0,0,0,-55.0,0.5609
679,14,0,2,7,1,0,0,0,-70.0,0.5603
680,20,1,2,4,1,0,0,0,-77.0,0.5597
681,6,0,1,3,1,0,0,0,-61.0,0.5592
682,5,0,1,3,1,0,0,0,-59.0,0.5586
683,10,0,1,2,1,0,0,0,-72.0,0.5581
684,7,0,1,2,1,0,0,0,-43.0,0.5575
685,18,0,2,6,1,0,0,0,-85.0,0.5569
686,16,0,2,8,1,0,0,0,-90.0,0.5564
687,5,0,1,4,1,0,0,0,-66.0,0.5558
688,18,0,2,5,1,0,0,0,-100.0,0.5553
689,5,0,1,3,1,0,0,0,-69.0,0.5547
690,25,0,3,7,1,0,0,0,-109.0,0.5542
691,7,0,1,3,1,0,0,0,-44.0,0.5536
692,15,0,2,6,1,0,0,0,-82.0,0.5531
693,13,0,1,1,1,0,0,0,-86.0,0.5525
694,13,0,2,4,1,0,0,0,-83.0,0.552
695,14,0,2,4,1,0,0,0,-81.0,0.5514
696,23,0,3,13,1,0,0,0,-68.0,0.5508
697,5,0,1,3,1,0,0,0,-69.0,0.5503
698,6,0,1,4,1,0,0,0,-74.0,0.5497
699,17,0,2,5,1,0,0,0,-91.0,0.5492
700,23,0,3,9,1,0,0,0,-80.0,0.5486
701,5,0,1,4,1,0,0,0,-66.0,0.5481
702,18,1,2,6,1,0,0,0,-57.0,0.5476
703,5,0,1,4,1,0,0,0,-66.0,0.547
704,8,0,1,4,1,0,0,0,-43.0,0.5465
705,6,0,1,3,1,0,0,0,-39.0,0.5459
706,23,1,3,3,1,0,0,0,-113.0,0.5454
707,5,0,1,3,1,0,0,0,-69.0,0.5448
708,8,0,1,4,1,0,0,0,-66.0,0.5443
709,6,0,1,1,1,0,0,0,-42.0,0.5437
710,54,0,6,9,1,0,0,0,-236.0,0.5432
711,15,0,2,8,1,0,0,0,-69.0,0.5426
712,22,0,3,8,1,0,0,0,-82.0,0.5421
713,30,0,3,10,1,0,0,0,-142.0,0.5416
714,7,0,1,4,1,0,0,0,-72.0,0.541
715,38,1,4,13,1,0,0,0,-91.0,0.5405
716,6,0,1,2,1,0,0,0,-39.0,0.5399
717,7,0,1,2,1,0,0,0,-50.0,0.5394
718,6,0,1,2,1,0,0,0,-60.0,0.5389
719,7,0,1,2,1,0,0,0,-53.0,0.5383
720,23,1,3,11,1,0,0,0,-71.0,0.5378
721,10,0,1,5,1,0,0,0,-46.0,0.5372
722,7,0,1,2,1,0,0,0,-49.0,0.5367
723,7,0,1,3,1,0,0,0,-50.0,0.5362
724,25,0,3,9,1,0,0,0,-99.0,0.5356
725,16,0,2,4,1,0,0,0,-89.0,0.5351
726,45,0,4,10,1,0,0,0,-139.0,0.5346
727,6,0,1,3,1,0,0,0,-39.0,0.534
728,7,0,1,4,1,0,0,0,-48.0,0.5335
729,10,0,1,3,1,0,0,0,-70.0,0.533
730,8,0,1,3,1,0,0,0,-57.0,0.5324
731,17,0,2,8,1,0,0,0,-81.0,0.5319
732,5,0,1,3,1,0,0,0,-69.0,0.5314
733,28,0,2,5,1,0,0,0,-118.0,0.5308
734,5,0,1,3,1,0,0,0,-25.0,0.5303
735,6,0,1,3,1,0,0,0,-57.0,0.5298
736,16,1,2,4,1,0,0,0,-55.0,0.5292
737,13,0,2,3,1,0,0,0,-66.0,0.5287
738,7,0,1,3,1,0,0,0,-65.0,0.5282
739,14,0,2,8,1,0,0,0,-67.0,0.5277
740,7,0,1,3,1,0,0,0,-50.0,0.5271
741,24,0,3,4,1,0,0,0,-156.0,0.5266
742,6,0,1,3,1,0,0,0,-57.0,0.5261
743,8,0,1,2,1,0,0,0,-55.0,0.5255
744,6,0,1,3,1,0,0,0,-61.0,0.525
745,58,0,6,13,1,0,0,0,-225.0,0.5245
746,26,1,2,8,1,0,0,0,-81.0,0.524
747,5,0,1,2,1,0,0,0,-72.0,0.5234
748,6,0,1,3,1,0,0,0,-39.0,0.5229
749,8,0,1,3,1,0,0,0,-53.0,0.5224
750,5,0,1,4,1,0,0,0,-66.0,0.5219
751,20,0,2,5,1,0,0,0,-110.0,0.5214
752,19,0,2,4,1,0,0,0,-87.0,0.5208
753,6,0,1,3,1,0,0,0,-36.0,0.5203
754,43,1,4,5,1,0,0,0,-182.0,0.5198
755,9,0,1,4,1,0,0,0,-88.0,0.5193
756,6,0,1,2,1,0,0,0,-39.0,0.5188
757,7,0,1,3,1,0,0,0,-85.0,0.5182
758,36,1,4,12,1,0,0,0,-117.0,0.5177
759,38,0,4,10,1,0,0,0,-172.0,0.5172
760,5,0,1,2,1,0,0,0,-72.0,0.5167
761,5,0,1,4,1,0,0,0,-66.0,0.5162
762,15,0,2,5,1,0,0,0,-53.0,0.5156
763,5,0,1,3,1,0,0,0,-69.0,0.5151
764,7,0,1,3,1,0,0,0,-34.0,0.5146
765,5,0,1,3,1,0,0,0,-69.0,0.5141
766,13,0,2,6,1,0,0,0,-71.0,0.5136
767,61,1,6,11,1,0,0,0,-208.0,0.5131
768,5,0,1,4,1,0,0,0,-66.0,0.5126
769,5,0,1,2,1,0,0,0,-54.0,0.512
770,34,2,3,10,1,0,0,0,-123.0,0.5115
771,5,0,1,4,1,0,0,0,-66.0,0.511
772,6,0,1,3,1,0,0,0,-39.0,0.5105
773,8,0,1,2,1,0,0,0,-54.0,0.51
774,58,2,4,8,1,0,0,0,-221.0,0.5095
775,50,0,4,11,1,0,0,0,-244.0,0.509
776,6,0,1,3,1,0,0,0,-39.0,0.5085
777,30,0,4,10,1,0,0,0,-132.0,0.508
778,29,0,4,11,1,0,0,0,-130.0,0.5075
779,6,0,1,3,1,0,0,0,-36.0,0.507
780,18,1,2,8,1,0,0,0,-51.0,0.5064
781,17,1,2,3,1,0,0,0,-86.0,0.5059
782,7,0,1,2,1,0,0,0,-50.0,0.5054
783,7,0,1,2,1,0,0,0,-37.0,0.5049
784,15,0,2,8,1,0,0,0,-75.0,0.5044
785,58,1,7,15,1,0,0,0,-213.0,0.5039
786,22,0,3,2,1,0,0,0,-147.0,0.5034
787,25,0,3,13,1,0,0,0,-88.0,0.5029
788,64,1,5,11,1,0,0,0,-218.0,0.5024
789,58,1,4,10,1,2,0,0,-185.0,0.5019
790,42,0,4,9,1,0,0,0,-113.0,0.5014
791,93,1,10,22,1,0,0,0,-236.0,0.5009
792,14,0,2,3,1,0,0,0,-82.0,0.5004
793,33,0,4,11,1,0,0,0,-86.0,0.4999
794,43,0,3,11,1,0,0,0,-189.0,0.4994
795,33,0,3,8,1,0,0,0,-168.0,0.4989
796,8,0,1,2,1,0,0,0,-56.0,0.4984
797,45,0,4,12,1,0,0,0,-181.0,0.4979
798,25,1,3,7,1,0,0,0,-95.0,0.4974
799,5,0,1,4,1,0,0,0,-66.0,0.4969
800,16,0,2,8,1,0,0,0,-79.0,0.4964
801,52,2,3,8,1,0,0,0,-197.0,0.4959
802,9,0,1,3,1,0,0,0,-59.0,0.4954
803,24,0,3,5,1,0,0,0,-120.0,0.4949
804,17,0,2,2,1,0,0,0,-91.0,0.4944
805,5,0,1,3,1,0,0,0,-69.0,0.4939
806,30,0,4,5,0,0,0,1,-119.0,0.4934
807,9,0,1,4,1,0,0,0,-94.0,0.4929
808,7,0,1,3,1,0,0,0,-50.0,0.4925
809,5,0,1,3,1,0,0,0,-69.0,0.492
810,6,0,1,3,1,0,0,0,-36.0,0.4915
811,23,0,3,9,1,0,0,0,-97.0,0.491
812,5,0,1,3,1,0,0,0,-69.0,0.4905
813,15,0,2,6,1,0,0,0,-97.0,0.49
814,23,0,3,13,1,0,0,0,-86.0,0.4895
815,5,0,1,3,1,0,0,0,-69.0,0.489
816,42,0,5,10,1,0,0,0,-126.0,0.4885
817,5,0,1,3,1,0,0,0,-49.0,0.488
818,13,0,2,4,1,0,0,0,-87.0,0.4876
819,7,0,1,2,1,0,0,0,-43.0,0.4871
820,7,0,1,2,1,0,0,0,-50.0,0.4866
821,17,0,2,6,1,0,0,0,-67.0,0.4861
822,16,0,2,3,1,0,0,0,-114.0,0.4856
823,24,0,3,5,1,0,0,0,-101.0,0.4851
824,32,0,3,10,1,0,0,0,-144.0,0.4846
825,7,0,1,1,1,0,0,0,-40.0,0.4841
826,31,1,4,11,1,0,0,0,-126.0,0.4837
827,38,1,5,14,1,0,0,0,-121.0,0.4832
828,13,0,2,7,1,0,0,0,-78.0,0.4827
829,6,0,1,3,1,0,0,0,-41.0,0.4822
830,24,0,3,7,1,0,0,0,-101.0,0.4817
831,14,0,2,8,1,0,0,0,-59.0,0.4813
832,22,0,3,7,1,0,0,0,-92.0,0.4808
833,5,0,1,1,1,0,0,0,-55.0,0.4803
834,5,0,1,3,1,0,0,0,-61.0,0.4798
835,15,0,2,4,1,0,0,0,-88.0,0.4793
836,13,0,1,2,1,0,0,0,-87.0,0.4788
837,31,0,3,8,1,0,0,0,-158.0,0.4784
838,17,0,2,4,1,0,0,0,-91.0,0.4779
839,8,0,1,2,1,0,0,0,-55.0,0.4774
840,21,0,3,10,1,0,0,0,-80.0,0.4769
841,32,0,4,9,1,0,0,0,-160.0,0.4765
842,14,0,2,5,1,0,0,0,-76.0,0.476
843,7,0,1,2,1,0,0,0,-86.0,0.4755
844,16,1,2,5,1,0,0,0,-72.0,0.475
845,14,0,2,4,1,0,0,0,-48.0,0.4746
846,7,0,1,3,1,0,0,0,-47.0,0.4741
847,7,0,1,3,1,0,0,0,-47.0,0.4736
848,7,0,1,3,1,0,0,0,-81.0,0.4731
849,9,0,1,2,1,0,0,0,-94.0,0.4727
850,10,0,1,5,1,0,0,0,-45.0,0.4722
851,22,0,3,10,1,0,0,0,-103.0,0.4717
852,71,3,6,16,1,0,0,0,-179.0,0.4712
853,7,0,1,3,1,0,0,0,-44.0,0.4708
854,6,0,1,2,1,0,0,0,-42.0,0.4703
855,23,0,3,6,1,0,0,0,-110.0,0.4698
856,8,0,1,1,1,0,0,0,-63.0,0.4694
857,16,0,2,2,1,0,0,0,-114.0,0.4689
858,21,0,3,6,1,0,0,0,-113.0,0.4684
859,6,0,1,3,1,0,0,0,-36.0,0.468
860,34,1,3,9,1,0,0,0,-155.0,0.4675
861,25,1,2,7,1,0,0,0,-112.0,0.467
862,6,0,1,3,1,0,0,0,-41.0,0.4666
863,8,0,1,3,1,0,0,0,-48.0,0.4661
864,14,0,2,9,1,0,0,0,-38.0,0.4656
865,14,0,2,6,1,0,0,0,-58.0,0.4652
866,7,0,1,3,1,0,0,0,-34.0,0.4647
867,41,1,4,12,1,0,0,0,-143.0,0.4642
868,22,0,3,7,1,0,0,0,-99.0,0.4638
869,64,0,6,13,1,0,0,0,-146.0,0.4633
870,14,1,2,5,1,0,0,0,-46.0,0.4628
871,73,2,6,12,1,0,0,0,-195.0,0.4624
872,26,0,2,5,1,0,0,0,-157.0,0.4619
873,13,0,2,4,1,0,0,0,-69.0,0.4614
874,5,0,1,4,1,0,0,0,-66.0,0.461
875,7,0,1,2,1,0,0,0,-43.0,0.4605
876,7,0,1,1,1,0,0,0,-65.0,0.4601
877,20,0,2,9,1,0,0,0,-98.0,0.4596
878,6,0,1,2,1,0,0,0,-39.0,0.4591
879,16,1,2,4,1,0,0,0,-85.0,0.4587
880,24,0,3,6,1,0,0,0,-120.0,0.4582
881,43,0,5,12,1,0,0,0,-167.0,0.4578
882,38,1,4,7,1,0,0,0,-132.0,0.4573
883,15,1,2,6,1,0,0,0,-54.0,0.4569
884,14,0,2,4,1,0,0,0,-65.0,0.4564
885,110,2,7,9,0,0,0,1,-396.0,0.4559
886,14,0,2,4,1,0,0,0,-95.0,0.4555
887,22,0,3,7,1,0,0,0,-102.0,0.455
888,23,0,3,8,1,0,0,0,-113.0,0.4546
889,7,0,1,3,1,0,0,0,-44.0,0.4541
890,6,0,1,2,1,0,0,0,-39.0,0.4537
891,125,2,11,24,0,0,0,1,-362.0,0.4532
892,10,0,1,2,1,0,0,0,-63.0,0.4528
893,5,0,1,2,1,0,0,0,-72.0,0.4523
894,7,0,1,3,1,0,0,0,-50.0,0.4519
895,16,0,2,4,1,0,0,0,-85.0,0.4514
896,6,0,1,4,1,0,0,0,-74.0,0.451
897,5,0,1,4,1,0,0,0,-66.0,0.4505
898,14,0,2,9,1,0,0,0,-38.0,0.45
899,5,0,1,4,1,0,0,0,-66.0,0.4496
900,6,0,1,2,1,0,0,0,-39.0,0.4491
901,8,0,1,5,1,0,0,0,-40.0,0.4487
902,16,0,2,5,1,0,0,0,-93.0,0.4483
903,22,0,3,10,1,0,0,0,-85.0,0.4478
904,6,0,1,3,1,0,0,0,-36.0,0.4474
905,27,1,3,8,1,0,0,0,-91.0,0.4469
906,10,0,1,2,1,0,0,0,-70.0,0.4465
907,25,1,2,6,1,0,0,0,-111.0,0.446
908,6,0,1,3,1,0,0,0,-77.0,0.4456
909,118,3,9,12,1,0,0,0,-305.0,0.4451
910,9,0,1,3,1,0,0,0,-56.0,0.4447
911,6,0,1,3,1,0,0,0,-39.0,0.4442
912,18,0,2,7,1,0,0,0,-76.0,0.4438
913,8,0,1,1,1,0,0,0,-58.0,0.4433
914,6,0,1,3,1,0,0,0,-36.0,0.4429
915,42,1,3,8,1,0,0,0,-158.0,0.4425
916,24,0,3,9,1,0,0,0,-120.0,0.442
917,45,1,4,12,1,0,0,0,-128.0,0.4416
918,20,0,3,8,1,0,0,0,-91.0,0.4411
919,6,0,1,2,1,0,0,0,-60.0,0.4407
920,24,0,3,12,1,0,0,0,-77.0,0.4403
921,47,0,5,15,1,0,0,0,-128.0,0.4398
922,6,0,1,1,1,0,0,0,-45.0,0.4394
923,21,0,2,4,1,0,0,0,-94.0,0.4389
924,7,0,1,3,1,0,0,0,-49.0,0.4385
925,26,0,3,10,1,0,0,0,-114.0,0.4381
926,20,0,3,8,1,0,0,0,-72.0,0.4376
927,16,0,2,4,1,0,0,0,-81.0,0.4372
928,35,0,4,10,1,0,0,0,-161.0,0.4367
929,9,0,1,5,1,0,0,0,-61.0,0.4363
930,7,0,1,2,1,0,0,0,-52.0,0.4359
931,13,0,2,3,1,0,0,0,-60.0,0.4354
932,36,0,4,8,1,0,0,0,-168.0,0.435
933,5,0,1,1,1,0,0,0,-65.0,0.4346
934,5,0,1,4,1,0,0,0,-66.0,0.4341
935,45,0,5,20,1,0,0,0,-106.0,0.4337
936,36,0,5,15,1,0,0,0,-87.0,0.4333
937,72,2,7,16,1,0,0,0,-211.0,0.4328
938,17,0,2,9,1,0,0,0,-58.0,0.4324
939,33,0,4,8,1,0,0,0,-124.0,0.432
940,39,0,4,7,1,0,0,0,-143.0,0.4315
941,10,0,1,3,1,0,0,0,-52.0,0.4311
942,7,0,1,3,1,0,0,0,-47.0,0.4307
943,13,0,2,7,1,0,0,0,-63.0,0.4302
944,14,0,2,5,1,0,0,0,-79.0,0.4298
945,32,0,3,9,1,0,0,0,-145.0,0.4294
946,35,0,5,19,1,0,0,0,-94.0,0.4289
947,20,0,3,10,1,0,0,0,-47.0,0.4285
948,15,0,2,7,1,0,0,0,-58.0,0.4281
949,6,0,1,2,1,0,0,0,-39.0,0.4277
950,27,0,3,11,1,0,0,0,-68.0,0.4272
951,15,0,2,3,1,0,0,0,-98.0,0.4268
952,32,0,4,10,1,0,0,0,-94.0,0.4264
953,16,0,2,5,1,0,0,0,-60.0,0.426
954,5,0,1,4,1,0,0,0,-66.0,0.4255
955,5,0,1,4,1,0,0,0,-66.0,0.4251
956,14,0,2,5,1,0,0,0,-92.0,0.4247
957,19,0,2,7,1,0,0,0,-99.0,0.4243
958,66,2,6,21,1,0,0,0,-157.0,0.4238
959,5,0,1,3,1,0,0,0,-59.0,0.4234
960,9,0,1,3,1,0,0,0,-63.0,0.423
961,32,0,4,6,1,0,0,0,-159.0,0.4226
962,5,0,1,2,1,0,0,0,-72.0,0.4221
963,31,0,4,12,1,0,0,0,-134.0,0.4217
964,34,0,3,7,1,0,0,0,-117.0,0.4213
965,7,0,1,0,1,0,0,0,-84.0,0.4209
966,6,0,1,2,1,0,0,0,-39.0,0.4204
967,5,0,1,3,1,0,0,0,-69.0,0.42
968,5,0,1,4,1,0,0,0,-66.0,0.4196
969,15,0,2,5,1,0,0,0,-75.0,0.4192
970,7,0,1,2,1,0,0,0,-78.0,0.4188
971,7,0,1,3,1,0,0,0,-44.0,0.4184
972,8,0,1,2,1,0,0,0,-54.0,0.4179
973,10,0,1,4,1,0,0,0,-53.0,0.4175
974,8,0,1,3,1,0,0,0,-52.0,0.4171
975,49,1,6,15,1,0,0,0,-142.0,0.4167
976,35,0,4,12,1,0,0,0,-87.0,0.4163
977,5,0,1,4,1,0,0,0,-66.0,0.4158
978,6,0,1,3,1,0,0,0,-57.0,0.4154
979,87,2,7,15,1,0,0,0,-231.0,0.415
980,24,0,3,11,1,0,0,0,-78.0,0.4146
981,34,1,3,9,1,0,0,0,-87.0,0.4142
982,13,0,2,5,1,0,0,0,-80.0,0.4138
983,22,0,3,6,1,0,0,0,-99.0,0.4134
984,9,0,1,1,1,0,0,0,-65.0,0.4129
985,8,0,1,3,1,0,0,0,-43.0,0.4125
986,7,0,1,5,1,0,0,0,-47.0,0.4121
987,18,0,2,6,1,0,0,0,-87.0,0.4117
988,36,1,4,13,1,0,0,0,-90.0,0.4113
989,53,2,5,15,1,0,0,0,-147.0,0.4109
990,13,0,2,8,1,0,0,0,-63.0,0.4105
991,38,1,4,10,1,0,0,0,-120.0,0.4101
992,5,0,1,3,1,0,0,0,-69.0,0.4097
993,6,0,1,2,1,0,0,0,-39.0,0.4092
994,30,0,4,9,1,0,0,0,-127.0,0.4088
995,6,0,1,2,1,0,0,0,-42.0,0.4084
996,38,2,5,14,1,0,0,0,-83.0,0.408
997,6,0,1,2,1,0,0,0,-80.0,0.4076
998,5,0,1,3,1,0,0,0,-69.0,0.4072
999,17,0,2,6,1,0,0,0,-71.0,0.4068
1000,5,0,1,4,1,0,0,0,-66.0,0.4064
1001,120,2,12,30,1,0,0,0,-304.0,0.406
1002,24,0,3,10,1,0,0,0,-83.0,0.4056
